,tracks,track_id,genre_top,genre_top_cat
74036,7,111982,Rock,7
74047,8,111994,Instrumental,4
74053,8,112000,Instrumental,4
74054,8,112001,Instrumental,4
74069,10,112020,Rock,7
74093,2,112065,Rock,7
74094,2,112066,Rock,7
74106,20,112088,Experimental,1
74146,1,112133,Experimental,1
74209,4,112196,Experimental,1
74210,4,112197,Experimental,1
74211,4,112198,Experimental,1
74212,4,112199,Experimental,1
74213,8,112209,Instrumental,4
74214,8,112210,Instrumental,4
74215,8,112211,Instrumental,4
74219,4,112215,Experimental,1
74242,7,112252,Folk,2
74289,6,112314,Rock,7
74290,6,112315,Rock,7
74291,6,112316,Rock,7
74292,6,112317,Rock,7
74293,6,112318,Rock,7
74422,7,112468,Hip-Hop,3
74435,5,112481,Hip-Hop,3
74437,5,112483,Hip-Hop,3
74438,5,112484,Hip-Hop,3
74439,5,112485,Hip-Hop,3
74440,5,112486,Hip-Hop,3
74441,5,112487,Hip-Hop,3
74442,5,112488,Hip-Hop,3
74444,6,112490,Electronic,0
74479,8,112526,Rock,7
74480,8,112527,Rock,7
74481,8,112528,Rock,7
74482,8,112529,Rock,7
74523,6,112583,Experimental,1
74524,6,112584,Experimental,1
74525,6,112585,Experimental,1
74526,6,112586,Experimental,1
74527,6,112587,Experimental,1
74528,6,112588,Experimental,1
74595,45,112668,Experimental,1
74643,3,112733,Rock,7
74644,3,112734,Rock,7
74645,3,112735,Rock,7
74677,12,112767,Electronic,0
74678,12,112768,Electronic,0
74679,12,112769,Electronic,0
74680,12,112770,Electronic,0
74690,13,112780,Experimental,1
74691,13,112781,Experimental,1
74695,13,112785,Experimental,1
74697,13,112788,Experimental,1
74698,13,112789,Experimental,1
74699,4,112790,Experimental,1
74730,9,112821,Experimental,1
74860,12,112975,Instrumental,4
74861,12,112976,Instrumental,4
74862,12,112977,Instrumental,4
74863,12,112978,Instrumental,4
74898,13,113016,Pop,6
74899,13,113017,Pop,6
74900,13,113018,Pop,6
74901,13,113019,Pop,6
74902,13,113020,Pop,6
74903,13,113021,Pop,6
74904,13,113022,Pop,6
74905,13,113023,Pop,6
74906,13,113024,Pop,6
74907,13,113025,Pop,6
74908,13,113026,Pop,6
74909,13,113027,Pop,6
74910,13,113028,Pop,6
74911,5,113030,Hip-Hop,3
74912,5,113031,Hip-Hop,3
74913,5,113032,Hip-Hop,3
74914,5,113033,Hip-Hop,3
74915,4,113034,Hip-Hop,3
74916,4,113035,Hip-Hop,3
74917,4,113036,Hip-Hop,3
74918,4,113037,Hip-Hop,3
74926,1,113063,Rock,7
74942,30,113110,Instrumental,4
74989,7,113164,Rock,7
74990,7,113165,Rock,7
74991,7,113166,Rock,7
74992,1,113167,Folk,2
75016,1,113203,Experimental,1
75070,25,113259,International,5
75071,25,113260,International,5
75072,25,113261,International,5
75073,25,113262,International,5
75074,25,113263,International,5
75075,25,113264,International,5
75076,25,113265,International,5
75077,25,113266,International,5
75078,25,113267,International,5
75079,25,113268,International,5
75080,25,113269,International,5
75081,25,113270,International,5
75082,25,113271,International,5
75083,25,113272,International,5
75084,25,113273,International,5
75085,25,113274,International,5
75086,25,113275,International,5
75087,25,113276,International,5
75088,25,113277,International,5
75089,25,113278,International,5
75090,25,113279,International,5
75091,25,113280,International,5
75092,25,113281,International,5
75093,25,113282,International,5
75095,25,113284,International,5
75104,9,113294,Rock,7
75113,11,113303,Rock,7
75114,11,113304,Rock,7
75115,11,113305,Rock,7
75121,5,113311,Rock,7
75141,11,113334,Electronic,0
75142,11,113335,Electronic,0
75143,11,113336,Electronic,0
75149,3,113342,Folk,2
75150,3,113343,Folk,2
75151,3,113344,Folk,2
75162,4,113357,Folk,2
75164,4,113359,Folk,2
75165,4,113360,Folk,2
75238,8,113453,Electronic,0
75260,3,113511,Rock,7
75261,3,113512,Rock,7
75262,3,113513,Rock,7
75276,10,113530,Rock,7
75295,6,113558,Experimental,1
75301,4,113564,Experimental,1
75311,1,113574,Rock,7
75411,6,113696,International,5
75412,6,113697,International,5
75413,6,113698,International,5
75414,6,113699,International,5
75415,6,113700,International,5
75416,6,113701,International,5
75417,1,113702,Experimental,1
75474,4,113787,Instrumental,4
75475,4,113788,Instrumental,4
75476,4,113789,Instrumental,4
75477,4,113790,Instrumental,4
75488,3,113808,Pop,6
75489,3,113809,Pop,6
75490,3,113810,Pop,6
75502,6,113822,Rock,7
75609,4,113932,Pop,6
75610,4,113933,Pop,6
75611,4,113934,Pop,6
75612,4,113935,Pop,6
75623,5,113946,Folk,2
75626,5,113949,Folk,2
75627,5,113950,Folk,2
75643,1,113969,Instrumental,4
75644,7,113970,Electronic,0
75645,7,113971,Electronic,0
75646,7,113972,Electronic,0
75647,7,113973,Electronic,0
75673,2,114006,Instrumental,4
75674,2,114007,Instrumental,4
75700,16,114036,Hip-Hop,3
75701,16,114037,Hip-Hop,3
75704,16,114040,Hip-Hop,3
75705,16,114041,Hip-Hop,3
75706,16,114042,Hip-Hop,3
75708,16,114044,Hip-Hop,3
75709,16,114045,Hip-Hop,3
75711,16,114047,Hip-Hop,3
75712,16,114048,Hip-Hop,3
75713,16,114049,Hip-Hop,3
75714,16,114050,Hip-Hop,3
75715,16,114051,Hip-Hop,3
75722,7,114061,Electronic,0
75723,7,114062,Electronic,0
75724,7,114063,Electronic,0
75725,7,114064,Electronic,0
75726,7,114065,Electronic,0
75727,7,114066,Electronic,0
75728,7,114067,Electronic,0
75730,9,114069,Instrumental,4
75731,9,114070,Instrumental,4
75733,9,114072,Instrumental,4
75734,9,114073,Instrumental,4
75735,9,114074,Instrumental,4
75737,9,114076,Instrumental,4
75738,9,114077,Instrumental,4
75806,4,114198,Rock,7
75807,4,114199,Rock,7
75808,4,114200,Rock,7
75809,4,114201,Rock,7
75820,21,114212,Instrumental,4
75830,21,114222,Instrumental,4
75831,21,114223,Instrumental,4
75839,9,114231,Instrumental,4
75840,9,114232,Instrumental,4
75841,9,114233,Instrumental,4
75842,9,114234,Instrumental,4
75843,9,114235,Instrumental,4
75844,9,114236,Instrumental,4
75845,9,114237,Instrumental,4
75846,9,114238,Instrumental,4
75847,9,114239,Instrumental,4
75850,7,114242,Electronic,0
75853,7,114245,Electronic,0
75873,11,114265,Hip-Hop,3
75874,11,114266,Hip-Hop,3
75876,11,114268,Hip-Hop,3
75880,11,114272,Hip-Hop,3
75882,11,114274,Hip-Hop,3
75883,11,114275,Hip-Hop,3
75886,5,114279,Electronic,0
75889,5,114282,Electronic,0
75890,5,114283,Electronic,0
75892,11,114289,Electronic,0
75893,11,114290,Electronic,0
75894,11,114291,Electronic,0
75895,11,114292,Electronic,0
75896,11,114293,Electronic,0
75897,11,114294,Electronic,0
75898,11,114295,Electronic,0
75899,11,114296,Electronic,0
75900,11,114297,Electronic,0
75901,11,114298,Electronic,0
75959,5,114371,Instrumental,4
75960,5,114372,Instrumental,4
75961,5,114373,Instrumental,4
75962,5,114374,Instrumental,4
75963,5,114375,Instrumental,4
75971,10,114384,Electronic,0
75972,10,114385,Electronic,0
75973,10,114386,Electronic,0
75974,10,114387,Electronic,0
75975,10,114388,Electronic,0
75976,10,114389,Electronic,0
75977,10,114390,Electronic,0
75978,10,114391,Electronic,0
75979,10,114392,Electronic,0
75980,10,114393,Electronic,0
75982,12,114395,Rock,7
75983,12,114396,Rock,7
75984,12,114397,Rock,7
75985,12,114398,Rock,7
75986,12,114399,Rock,7
75987,12,114400,Rock,7
75988,12,114401,Rock,7
75989,12,114402,Rock,7
75990,12,114403,Rock,7
75991,12,114404,Rock,7
75992,12,114405,Rock,7
75993,12,114406,Rock,7
75995,12,114408,Rock,7
75996,12,114409,Rock,7
75997,12,114410,Rock,7
75998,12,114411,Rock,7
75999,12,114412,Rock,7
76000,12,114413,Rock,7
76001,12,114414,Rock,7
76002,12,114415,Rock,7
76003,12,114416,Rock,7
76014,2,114430,Rock,7
76103,5,114532,Instrumental,4
76104,5,114533,Instrumental,4
76105,5,114534,Instrumental,4
76106,5,114535,Instrumental,4
76107,5,114536,Instrumental,4
76109,5,114538,Instrumental,4
76110,5,114539,Instrumental,4
76112,5,114541,Instrumental,4
76115,8,114544,Electronic,0
76116,8,114545,Electronic,0
76124,8,114556,Electronic,0
76126,8,114558,Electronic,0
76127,8,114559,Electronic,0
76351,6,114879,International,5
76352,6,114880,International,5
76356,6,114884,International,5
76393,8,114936,International,5
76394,8,114937,International,5
76395,8,114938,International,5
76396,8,114939,International,5
76397,8,114940,International,5
76398,8,114941,International,5
76399,8,114942,International,5
76400,8,114943,International,5
76419,3,114974,Experimental,1
76421,3,114976,Experimental,1
76442,21,115002,Instrumental,4
76451,21,115011,Instrumental,4
76529,17,115125,Experimental,1
76575,7,115176,Instrumental,4
76637,13,115262,International,5
76638,13,115263,International,5
76639,13,115267,International,5
76640,13,115268,International,5
76641,13,115269,International,5
76643,3,115271,International,5
76644,3,115272,International,5
76645,3,115273,International,5
76654,8,115288,Instrumental,4
76655,8,115289,Instrumental,4
76656,8,115290,Instrumental,4
76658,8,115292,Instrumental,4
76659,8,115293,Instrumental,4
76660,8,115294,Instrumental,4
76685,7,115321,Electronic,0
76702,7,115339,Electronic,0
76751,37,115391,Electronic,0
76752,37,115392,Electronic,0
76828,6,115470,Instrumental,4
76829,6,115471,Instrumental,4
76830,6,115472,Instrumental,4
76831,6,115473,Instrumental,4
76832,6,115474,Instrumental,4
76833,6,115475,Instrumental,4
76896,17,115591,Experimental,1
76897,6,115592,Experimental,1
76902,6,115597,Experimental,1
76978,4,115697,Electronic,0
76979,4,115698,Electronic,0
76980,4,115699,Electronic,0
76981,4,115700,Electronic,0
77002,9,115721,Electronic,0
77003,9,115722,Electronic,0
77004,9,115723,Electronic,0
77005,9,115724,Electronic,0
77015,1,115735,Rock,7
77038,6,115761,Rock,7
77039,6,115762,Rock,7
77041,6,115764,Rock,7
77042,6,115765,Rock,7
77043,6,115766,Rock,7
77044,9,115767,Instrumental,4
77045,9,115768,Instrumental,4
77046,9,115769,Instrumental,4
77047,9,115771,Instrumental,4
77048,9,115772,Instrumental,4
77049,9,115773,Instrumental,4
77050,9,115774,Instrumental,4
77051,9,115775,Instrumental,4
77087,19,115811,Electronic,0
77088,19,115812,Electronic,0
77089,19,115813,Electronic,0
77090,19,115814,Electronic,0
77091,19,115815,Electronic,0
77092,19,115816,Electronic,0
77093,17,115817,Experimental,1
77125,4,115849,Experimental,1
77126,4,115850,Experimental,1
77128,4,115852,Experimental,1
77157,6,115888,Instrumental,4
77160,6,115891,Instrumental,4
77161,6,115892,Instrumental,4
77190,10,115922,Folk,2
77191,10,115923,Folk,2
77193,10,115925,Folk,2
77194,10,115926,Folk,2
77195,3,115927,Folk,2
77198,6,115930,Folk,2
77200,6,115932,Folk,2
77203,6,115935,Folk,2
77211,7,115944,Folk,2
77212,7,115948,Folk,2
77268,10,116029,Electronic,0
77297,1,116068,Electronic,0
77327,4,116098,Instrumental,4
77328,4,116099,Instrumental,4
77330,4,116101,Instrumental,4
77337,20,116116,Experimental,1
77340,20,116119,Experimental,1
77383,5,116175,Instrumental,4
77384,5,116176,Instrumental,4
77385,5,116177,Instrumental,4
77438,9,116235,Electronic,0
77439,9,116236,Electronic,0
77440,9,116237,Electronic,0
77441,9,116238,Electronic,0
77442,9,116239,Electronic,0
77443,9,116240,Electronic,0
77444,9,116241,Electronic,0
77445,9,116242,Electronic,0
77446,9,116243,Electronic,0
77464,20,116261,Experimental,1
77544,8,116344,Electronic,0
77545,8,116345,Electronic,0
77565,9,116372,Experimental,1
77572,8,116383,Experimental,1
77577,8,116388,Hip-Hop,3
77578,8,116389,Hip-Hop,3
77579,8,116390,Hip-Hop,3
77596,4,116407,Hip-Hop,3
77628,13,116446,Folk,2
77629,13,116447,Folk,2
77630,13,116448,Folk,2
77631,13,116449,Folk,2
77632,13,116451,Folk,2
77633,13,116452,Folk,2
77634,13,116453,Folk,2
77635,13,116454,Folk,2
77636,13,116455,Folk,2
77637,13,116456,Folk,2
77638,13,116457,Folk,2
77639,13,116458,Folk,2
77645,3,116464,Experimental,1
77646,3,116465,Experimental,1
77647,5,116466,Instrumental,4
77648,5,116467,Instrumental,4
77649,5,116468,Instrumental,4
77666,5,116487,Instrumental,4
77667,5,116488,Instrumental,4
77668,5,116489,Instrumental,4
77669,5,116490,Instrumental,4
77670,5,116491,Instrumental,4
77692,12,116514,Experimental,1
77695,12,116517,Experimental,1
77703,12,116525,Experimental,1
77704,3,116526,Instrumental,4
77705,3,116527,Instrumental,4
77706,3,116528,Instrumental,4
77720,8,116547,Rock,7
77722,1,116549,Instrumental,4
77748,8,116586,Experimental,1
77749,8,116587,Experimental,1
77831,9,116704,Folk,2
77833,9,116706,Folk,2
77834,9,116707,Folk,2
77836,8,116709,Experimental,1
77860,4,116733,Instrumental,4
77862,4,116735,Instrumental,4
77863,4,116736,Instrumental,4
77866,9,116753,Instrumental,4
77868,9,116755,Instrumental,4
77869,9,116756,Instrumental,4
77870,9,116757,Instrumental,4
77871,9,116758,Instrumental,4
77872,9,116759,Instrumental,4
77873,9,116760,Instrumental,4
77946,12,116833,Rock,7
77980,5,116868,Instrumental,4
77981,5,116869,Instrumental,4
77982,5,116870,Instrumental,4
77983,5,116871,Instrumental,4
77984,5,116872,Folk,2
77985,5,116873,Folk,2
77986,5,116874,Folk,2
77988,5,116876,Folk,2
77989,6,116877,Electronic,0
77990,6,116878,Electronic,0
77991,6,116879,Electronic,0
77992,6,116880,Electronic,0
77993,6,116881,Electronic,0
77994,6,116882,Electronic,0
77995,3,116883,Folk,2
78031,8,117057,Experimental,1
78103,8,117159,Instrumental,4
78104,8,117160,Instrumental,4
78105,8,117161,Instrumental,4
78110,6,117169,Instrumental,4
78111,6,117170,Instrumental,4
78112,6,117171,Instrumental,4
78113,6,117172,Instrumental,4
78114,6,117173,Instrumental,4
78171,3,117251,Instrumental,4
78172,3,117252,Instrumental,4
78173,3,117253,Instrumental,4
78206,11,117287,Electronic,0
78207,11,117288,Electronic,0
78320,1,117450,Rock,7
78340,3,117472,Pop,6
78341,3,117473,Pop,6
78369,6,117609,Instrumental,4
78370,6,117610,Instrumental,4
78371,6,117611,Instrumental,4
78372,6,117612,Instrumental,4
78373,6,117613,Instrumental,4
78374,6,117614,Instrumental,4
78385,11,117626,Instrumental,4
78386,6,117627,Folk,2
78387,6,117628,Folk,2
78388,6,117629,Folk,2
78389,6,117630,Folk,2
78390,6,117631,Folk,2
78391,6,117632,Folk,2
78424,5,117666,International,5
78425,5,117667,International,5
78426,5,117668,International,5
78427,5,117669,International,5
78428,5,117670,International,5
78564,8,117846,Experimental,1
78600,10,117883,Rock,7
78601,10,117884,Rock,7
78602,10,117885,Rock,7
78603,10,117886,Rock,7
78604,10,117887,Rock,7
78643,5,117942,International,5
78644,5,117943,International,5
78645,5,117944,International,5
78646,5,117945,International,5
78647,5,117946,International,5
78662,28,117961,Experimental,1
78667,28,117966,Experimental,1
78668,28,117967,Experimental,1
78671,28,117970,Experimental,1
78692,30,117991,Experimental,1
78700,30,118000,Experimental,1
78709,30,118012,Experimental,1
78753,6,118058,Instrumental,4
78754,6,118059,Instrumental,4
78755,6,118060,Instrumental,4
78756,6,118061,Instrumental,4
78757,6,118062,Instrumental,4
78758,6,118063,Instrumental,4
78763,5,118068,Instrumental,4
78764,24,118070,Electronic,0
78766,17,118084,Experimental,1
78767,17,118085,Experimental,1
78769,17,118087,Experimental,1
78869,17,118195,Experimental,1
78870,17,118196,Experimental,1
78894,17,118222,Experimental,1
78895,17,118223,Experimental,1
78928,5,118257,Experimental,1
78946,17,118276,Experimental,1
78947,17,118277,Experimental,1
78948,10,118279,Rock,7
78966,5,118327,Rock,7
79010,11,118384,Rock,7
79063,18,118478,Experimental,1
79069,18,118484,Experimental,1
79074,18,118489,Experimental,1
79081,9,118496,Experimental,1
79083,9,118498,Experimental,1
79084,9,118499,Experimental,1
79085,9,118500,Experimental,1
79087,9,118502,Experimental,1
79088,9,118503,Experimental,1
79089,9,118504,Experimental,1
79090,3,118505,Experimental,1
79092,3,118507,Experimental,1
79147,16,118569,Hip-Hop,3
79182,2,118618,Instrumental,4
79193,11,118629,Electronic,0
79234,5,118670,Folk,2
79235,5,118671,Folk,2
79236,5,118672,Folk,2
79238,5,118674,Folk,2
79298,9,118734,Electronic,0
79299,6,118735,Folk,2
79302,6,118738,Folk,2
79303,6,118739,Folk,2
79443,6,118886,Folk,2
79448,6,118891,Folk,2
79461,5,118920,Electronic,0
79462,5,118921,Electronic,0
79463,5,118922,Electronic,0
79464,5,118923,Electronic,0
79482,6,118950,Instrumental,4
79483,6,118951,Instrumental,4
79484,6,118952,Instrumental,4
79485,6,118953,Instrumental,4
79486,6,118954,Instrumental,4
79487,6,118955,Instrumental,4
79488,21,118957,Experimental,1
79489,21,118958,Experimental,1
79503,21,118972,Experimental,1
79517,5,118986,Experimental,1
79518,5,118987,Experimental,1
79519,5,118988,Experimental,1
79555,9,119025,Experimental,1
79556,9,119026,Experimental,1
79557,9,119027,Experimental,1
79593,45,119063,Experimental,1
79616,45,119086,Experimental,1
79625,45,119095,Experimental,1
79627,45,119097,Experimental,1
79648,34,119118,Experimental,1
79664,34,119134,Experimental,1
79717,10,119187,Pop,6
79723,10,119193,Pop,6
79766,13,119257,Rock,7
79878,12,119369,Experimental,1
79888,12,119379,Experimental,1
79922,12,119413,Experimental,1
80005,10,119545,Experimental,1
80029,11,119569,Rock,7
80031,11,119571,Rock,7
80032,11,119574,Rock,7
80033,9,119575,Experimental,1
80036,9,119578,Experimental,1
80037,9,119579,Experimental,1
80038,9,119580,Experimental,1
80040,9,119582,Experimental,1
80041,9,119583,Experimental,1
80042,11,119584,Pop,6
80050,11,119592,Pop,6
80169,2,119715,Rock,7
80173,8,119719,Folk,2
80179,8,119725,Folk,2
80180,8,119726,Folk,2
80181,6,119727,Experimental,1
80199,7,119745,Experimental,1
80272,4,119828,Instrumental,4
80274,4,119830,Instrumental,4
80275,4,119831,Instrumental,4
80304,5,119893,Instrumental,4
80305,5,119894,Instrumental,4
80306,5,119895,Instrumental,4
80307,5,119896,Instrumental,4
80308,5,119897,Instrumental,4
80309,4,119898,Instrumental,4
80310,4,119899,Instrumental,4
80311,4,119900,Instrumental,4
80312,4,119901,Instrumental,4
80332,10,119922,Rock,7
80346,5,119938,Hip-Hop,3
80347,5,119939,Hip-Hop,3
80348,5,119940,Hip-Hop,3
80349,5,119941,Hip-Hop,3
80350,5,119942,Hip-Hop,3
80387,6,119979,Hip-Hop,3
80393,11,119985,Hip-Hop,3
80396,11,119988,Hip-Hop,3
80399,11,119991,Hip-Hop,3
80400,11,119992,Hip-Hop,3
80401,11,119993,Hip-Hop,3
80402,11,119994,Hip-Hop,3
80507,28,120099,Pop,6
80513,28,120105,Pop,6
80517,28,120109,Pop,6
80519,28,120111,Pop,6
80520,28,120112,Pop,6
80558,25,120150,Experimental,1
80568,25,120160,Experimental,1
80569,25,120161,Experimental,1
80579,25,120171,Experimental,1
80580,7,120172,Folk,2
80585,7,120177,Folk,2
80586,7,120178,Folk,2
80587,30,120179,Pop,6
80591,30,120183,Pop,6
80592,30,120184,Pop,6
80596,30,120188,Pop,6
80597,30,120189,Pop,6
80602,30,120194,Pop,6
80604,30,120196,Pop,6
80607,30,120199,Pop,6
80608,30,120200,Pop,6
80609,30,120201,Pop,6
80611,30,120203,Pop,6
80614,30,120206,Pop,6
80615,30,120207,Pop,6
80616,30,120208,Pop,6
80666,38,120296,Instrumental,4
80667,38,120297,Instrumental,4
80668,38,120298,Instrumental,4
80669,38,120299,Instrumental,4
80670,38,120300,Instrumental,4
80671,38,120302,Instrumental,4
80672,38,120303,Instrumental,4
80673,38,120304,Instrumental,4
80674,38,120305,Instrumental,4
80675,38,120306,Instrumental,4
80676,38,120307,Instrumental,4
80677,38,120308,Instrumental,4
80678,38,120309,Instrumental,4
80679,38,120310,Instrumental,4
80681,38,120312,Instrumental,4
80682,38,120313,Instrumental,4
80683,38,120314,Instrumental,4
80684,38,120315,Instrumental,4
80685,38,120316,Instrumental,4
80686,38,120317,Instrumental,4
80687,38,120318,Instrumental,4
80688,38,120319,Instrumental,4
80689,38,120320,Instrumental,4
80690,38,120321,Instrumental,4
80691,38,120322,Instrumental,4
80692,38,120323,Instrumental,4
80693,38,120324,Instrumental,4
80694,38,120325,Instrumental,4
80695,38,120326,Instrumental,4
80696,38,120327,Instrumental,4
80697,38,120328,Instrumental,4
80698,38,120329,Instrumental,4
80699,38,120330,Instrumental,4
80700,38,120331,Instrumental,4
80701,38,120332,Instrumental,4
80702,38,120333,Instrumental,4
80784,12,120462,Electronic,0
80788,12,120466,Electronic,0
80789,5,120467,Electronic,0
80790,5,120468,Electronic,0
80791,5,120469,Electronic,0
80792,5,120470,Electronic,0
80793,5,120471,Electronic,0
80824,1,120504,Instrumental,4
80833,3,120513,Instrumental,4
80834,3,120514,Instrumental,4
80835,3,120515,Instrumental,4
80838,3,120518,Rock,7
81053,10,120769,Instrumental,4
81054,10,120770,Instrumental,4
81055,10,120771,Instrumental,4
81056,10,120772,Instrumental,4
81057,10,120773,Instrumental,4
81058,10,120774,Instrumental,4
81059,10,120775,Instrumental,4
81060,10,120776,Instrumental,4
81061,10,120777,Instrumental,4
81062,10,120778,Instrumental,4
81063,4,120779,Experimental,1
81066,4,120782,Experimental,1
81274,8,121251,Rock,7
81279,5,121256,Rock,7
81280,5,121257,Rock,7
81296,7,121273,Experimental,1
81311,5,121288,Experimental,1
81334,13,121312,Hip-Hop,3
81335,13,121313,Hip-Hop,3
81336,13,121314,Hip-Hop,3
81337,13,121315,Hip-Hop,3
81338,13,121316,Hip-Hop,3
81339,13,121317,Hip-Hop,3
81340,13,121318,Hip-Hop,3
81341,13,121319,Hip-Hop,3
81342,13,121320,Hip-Hop,3
81343,13,121321,Hip-Hop,3
81344,13,121322,Hip-Hop,3
81345,13,121323,Hip-Hop,3
81368,21,121346,Experimental,1
81388,17,121366,Experimental,1
81429,5,121415,Rock,7
81462,6,121449,Electronic,0
81463,6,121450,Electronic,0
81464,6,121451,Electronic,0
81465,6,121452,Electronic,0
81466,6,121453,Electronic,0
81467,6,121454,Electronic,0
81484,4,121472,Instrumental,4
81485,4,121473,Instrumental,4
81486,4,121474,Instrumental,4
81487,4,121475,Instrumental,4
81568,7,121570,Rock,7
81582,6,121589,Pop,6
81583,6,121590,Pop,6
81584,6,121591,Pop,6
81585,6,121592,Pop,6
81586,6,121593,Pop,6
81587,6,121594,Pop,6
81588,1,121595,Electronic,0
81632,16,121651,Instrumental,4
